"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","PctIlleg","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","ViolentCrimesPerPop"
"pctUrban",0.416492032277838,-0.0145228946050642,0.044615006470891,0.0781667557886204,0.313494350952655,0.129220155533472,-0.228013705163119,-0.0890684721469042,-0.139132348822914,-0.0943795767114669,1,0.339909588110561,0.223185371314507,-0.320385832204168,0.197577804475337,-0.167727547386286,-0.206472398478348,0.0384636620104968,0.319207923560027,0.324567184833242,0.315685064769499,0.243968400304994,0.136641057503987,0.0753229137167542,0.164716312691943,0.229065381782723,-0.289057076451651,-0.243110665319037,-0.218349093088079,0.188753760217663,-0.213360067261202,0.273388204904532,-0.103128698237195,-0.0568223110408166,-0.267526691788483,0.196725672872753,-0.0457305059244906,0.0767980647310047,0.00121688183368775,-0.0238470680276653,0.0540800233836513,0.0790021120157945,0.0743174938161927,-0.171370768611351,0.0187475826862378,-0.0459201708626271,-0.0480510951525024,-0.00633511951142864,0.026227688428399,-0.0314974209323129,0.00661045376203834,0.0227459222115678,0.270197242334177,0.271271541114683,0.287808378336355,0.294058065366142,0.233873539088409,0.20580798219529,0.0674135034850005,0.0618215156056212,0.0642140950133161,0.135792864844056,-0.0570675444401093,0.0584181786437454,0.0271469514213383,-0.000619811151108572,-0.0352319662762051,-0.195133908825973,0.0281620458798706,-0.0611476444887007,-0.288596313725278,-0.0204622669443739,-0.36783193627597,-0.185144892099993,0.384123637884042,-0.0154442701192037,0.214152545282607,-0.0540238127795013,0.179243799408227,0.208501405170659,0.337214432757045,-0.217100843930296,0.0910456131922955,-0.0749102888599421,0.07667625608647,0.0370942376276614,0.361450886413284,0.456173948521747,0.0844970163611696
"medIncome",-0.0895569242484944,0.185187035741262,-0.355938915264924,-0.316704857103245,0.444865509415001,-0.00192452271420965,-0.332318609026466,-0.339685465482536,-0.350896523193638,-0.296224888475761,0.339909588110561,1,0.644646401924234,-0.0139019201452283,0.741727790076185,-0.428695311502309,-0.731442314859549,-0.0749088869926326,0.971345570537494,0.883401008386875,0.800083338409353,0.683585262754411,0.339536401762641,0.436556427579029,0.462798816944899,0.638347675341744,-0.858651089436744,-0.658069155911199,-0.686789205598138,0.630612540046983,-0.694732053021378,0.704226311971679,-0.0280226956661525,-0.0387969331012907,-0.600647508082251,0.676499960163402,-0.53998979442976,-0.224505041017932,-0.511935257982764,-0.540028063060117,0.100614556191704,0.747760085269687,0.735279283168926,-0.796187082352336,0.647747574500656,-0.107758196394997,0.0212600800290449,-0.587336298253862,-0.156743441042937,-0.22157914748907,-0.193440401608879,-0.198216052038022,0.189641027296826,0.196129783513608,0.223887889302721,0.226927503359437,0.166279306833561,0.0268203859843757,-0.16035196855707,-0.0680352413831416,0.295677177001877,0.373637737957576,-0.102915211528447,0.61104409826487,-0.342952206590469,-0.570859066138609,0.430792485848253,-0.452986406235501,0.570506065295726,-0.472226563905259,-0.272152994066718,0.194601962415139,-0.83797070061398,-0.480777025748286,0.86220626346707,-0.27866654603593,0.391632428919134,-0.0511903366130944,-0.263265650790332,-0.173628219373992,0.360026566881672,-0.252822722324457,0.219558135516243,0.034840836247735,0.0710409042802463,-0.056444197659318,-0.025283991530573,0.292703111479852,-0.503726528842169
"pctWWage",0.0266716387644295,0.453149948343686,-0.171982892358578,-0.0722574142111139,0.430199963660795,0.126962368222291,0.139083462922153,0.271946131363139,0.111805240333849,-0.843605681214607,0.223185371314507,0.644646401924234,1,0.130546146332927,0.291623185909304,-0.900096851193869,-0.565657869279637,-0.542406771673169,0.594163864467291,0.400950155048211,0.338361918129264,0.410910005926772,0.175524842331454,0.119233411273202,0.293359096104781,0.298441080682559,-0.50967381241891,-0.4975728616376,-0.535557254204171,0.434573088398132,-0.509160159584346,0.858145446099747,0.00524699907697443,-0.120038632781964,-0.362167915228896,0.371804642282696,-0.375480053533485,0.0541081293607627,-0.295884096616141,-0.348121676604513,0.373723800335395,0.554279802683441,0.534142015618433,-0.560646613324581,0.465527367640004,0.0923850672496946,0.158802228671553,-0.317066645265358,0.0750705057475715,0.0616265748322731,0.109082757681855,0.120952562812592,0.223043922524763,0.222890208784373,0.241672005359331,0.241636784804822,0.145586743448618,0.0689341173010349,0.0735500544043389,0.143921898189225,0.481092548172544,0.590014908466581,0.165816945712681,0.219984060895853,-0.0235308827435368,-0.422679025189909,0.288414748379384,-0.414275356155505,0.178688102269049,-0.306892869870403,-0.361513681204646,0.418779897916374,-0.494898982467617,-0.313853619464465,0.529408195404647,-0.267993093388871,0.266137231563026,-0.182133471066421,-0.174721301968459,-0.105491298229646,0.234671855878714,-0.217429691701983,-0.211657982274437,0.317882647202131,0.261902594087417,0.0576031549814397,-0.0469187631264306,0.130139562756995,-0.335275268788667
"pctWFarmSelf",-0.161394811156989,0.170514995757138,-0.19030514412514,-0.0799924286973149,-0.0581082011288173,0.0270791650568508,0.256264093645442,0.124119142380653,0.148171767848781,-0.195518775390865,-0.320385832204168,-0.0139019201452283,0.130546146332927,1,0.0659055985173608,-0.179031916824748,-0.100037104326177,-0.281139260336187,0.00886679860118213,-0.0259259273178072,-0.00623195526786667,-0.0753110074030248,-0.0423080206700726,-0.0153204940028272,-0.0546235542338114,-0.0759673420277921,0.0980534810324432,-0.0243023857188614,-0.111388763298359,0.186559079654267,-0.072567928631998,0.0359678734998313,-0.157467094107817,0.160919142859003,-0.128782603813321,0.148595685898529,-0.191712473427094,-0.0762610479201292,-0.161566374695445,-0.178651371990306,0.0823687453274001,0.224804317231366,0.214029817437054,-0.159339577139868,0.218557875131351,0.0502523775559434,0.0363198538682504,-0.222517625080239,0.10387025288189,0.126676415383782,0.131340769581317,0.13926959297037,-0.0442562687650903,-0.0575324687820139,-0.0593148341693755,-0.0560936468041519,-0.0543947858955539,-0.0448756633871634,-0.00921647348432492,0.0284696910028267,0.115777723530477,0.0936657090882717,0.0938821611233513,0.0908018755668783,0.0271814152587808,-0.147268055831405,0.0739625453598498,0.0307334327065258,0.101995794448942,-0.0822418020723541,0.0313832012690781,0.300244501716365,0.0624454936646067,-0.00442823776714452,-0.138139940892888,-0.0750570013122604,-0.118556640236661,-0.184178905833398,-0.101780567614199,-0.102865923034313,-0.119373855290907,0.0299856241096966,-0.172853086297367,0.212660856692903,0.0457417122308576,0.0858570075110865,-0.289988926601605,-0.329741337221305,-0.15872239369968
"pctWInvInc",-0.191173550041887,-0.19585535397142,-0.486168955903667,-0.597330152830541,0.223444285819376,-0.338910014112593,-0.287496887789468,-0.370707766726956,-0.234398296467866,0.0966107118979327,0.197577804475337,0.741727790076185,0.291623185909304,0.0659055985173608,1,-0.063021081009915,-0.783434770913094,0.202468372793415,0.814304574693793,0.830905762508545,0.714752013975226,0.509768079809491,0.236046210484095,0.391402088813206,0.353964501519054,0.569153617118047,-0.725539311351674,-0.715059425207287,-0.781212799366188,0.752504742977093,-0.737882221751882,0.407376298121257,-0.147508574166132,0.322725680713533,-0.686380604645861,0.777930237764228,-0.577105652194682,-0.192996606454426,-0.6244279811793,-0.613910337178863,-0.361114866851523,0.70005680156723,0.745188637627673,-0.746133266306835,0.607606582216723,-0.0269487824793562,0.138069091188115,-0.715591813323049,-0.136712414597196,-0.205539310703141,-0.22400252085186,-0.280663626254885,-0.0184419974136065,-0.0397859474004708,-0.032472062240885,-0.040974565652496,-0.120420474624119,-0.277104290046251,-0.548109782757522,-0.487154830754018,-0.1815971661387,-0.0646351997409271,-0.530764590347397,0.600571601541481,-0.671864773227822,-0.476312640012438,0.34362885078197,-0.389135896898767,0.527102083993804,-0.53285462453428,-0.138699959360863,0.00349560047130983,-0.809462460768508,-0.558709744927399,0.569819449990141,-0.279859116711937,0.0501822133144671,-0.0578248065959817,-0.259049054850874,-0.242579443016927,0.0893718591478561,-0.1152450556978,0.257212927181401,0.0558246278450496,0.0689269528355289,-0.0741691653620365,-0.123444819496672,0.211844891251401,-0.660679171695507
"pctWSocSec",-0.165444315084617,-0.46228621617923,0.0429468919566015,-0.12979073827678,-0.478760029013817,-0.264538468728121,-0.26596584931366,-0.433268764427529,-0.238588056610201,0.944810072611131,-0.167727547386286,-0.428695311502309,-0.900096851193869,-0.179031916824748,-0.063021081009915,1,0.325930624784355,0.678786560877766,-0.38205577895901,-0.218741165756109,-0.215790721689307,-0.281935692994528,-0.116774249107586,-0.0239117110459993,-0.189900691938913,-0.147180446254732,0.228768080032404,0.394583041614189,0.425549250424278,-0.368936641825389,0.294691591741584,-0.724707637485911,0.0707645812988976,0.087688582790367,0.295864407529199,-0.292808595862096,0.1722101200518,-0.185603010954994,0.0532253914077929,0.120884940097647,-0.417588814841265,-0.323751970443961,-0.311655986392671,0.328224144456401,-0.250726255504334,-0.0116216472977013,-0.0139166542938369,0.10797194735249,-0.220852769349202,-0.222041682504667,-0.283539190493357,-0.306638487566368,-0.320506771307515,-0.318225118437675,-0.333313136614131,-0.331036263230697,-0.206566945121958,-0.170517676554025,-0.193271540837216,-0.229712840721624,-0.459308867652163,-0.537086068860948,-0.287683394489752,0.0463220319981437,-0.197756512773442,0.229561916918827,-0.13729385603251,0.257489121103752,0.0670053030966474,0.161480019112547,0.383464791450225,-0.463988443424656,0.268876308161404,0.152801931000647,-0.382833700618451,0.0991235238466338,-0.285819439208595,0.276450656074427,0.017974390170533,-0.0520707532089876,-0.25455199637845,0.293310516849915,0.462342181938362,-0.443457752260053,-0.373806921254551,-0.121310236247725,-0.0207103614605809,-0.0863790582484053,0.124428464969841
"pctWPubAsst",0.227437922833624,0.0930742423647715,0.39928139483496,0.544072164174326,-0.161914721681158,0.287592997491859,0.211248472420436,0.223459874349333,0.178544943158629,0.161816430669049,-0.206472398478348,-0.731442314859549,-0.565657869279637,-0.100037104326177,-0.783434770913094,0.325930624784355,1,0.0255825350801169,-0.77004621812875,-0.734069152271083,-0.589353218603714,-0.49593655831191,-0.234551745364926,-0.309000811808977,-0.37825761569035,-0.520495731597809,0.782504294466056,0.758044500197582,0.792405265732518,-0.652171619772808,0.835106857454644,-0.642845428289753,0.135942467687623,-0.0797388483104673,0.639285060086029,-0.641489771008613,0.504707732544,0.277222771773109,0.546299143434327,0.540193075601194,0.275504527877743,-0.769058581195615,-0.789191836555357,0.807809074225063,-0.654199473704491,-0.134606900502973,-0.292799085491757,0.731812111836921,0.123002430940589,0.168428876005711,0.160140029584358,0.188691880264661,0.0609481022547578,0.0785763611101027,0.0617220187511962,0.0657156468418446,0.173375477959827,0.314451117166516,0.532900177702265,0.453155522667274,0.0606188125634348,-0.0483930172743592,0.39360433718957,-0.586632615832353,0.581798388271415,0.491037196218573,-0.355729203176061,0.265867200533618,-0.522213334701325,0.569912296914713,0.19836199035888,-0.305907567618918,0.73434695124819,0.600255087173868,-0.551537721317641,0.397353275710899,-0.0896898237625357,0.0964773975455527,0.383030461604233,0.301593645219295,-0.0196878340361108,0.220208348034529,-0.0615496499215577,-0.228660979752858,-0.221639772011755,0.0308358606223789,0.215950058560729,-0.0502863066069056,0.63989260959692
"pctWRetire",-0.12737781075254,-0.334204221315858,-0.0872514324893717,-0.272539290975928,-0.234201403395066,-0.283282924599979,-0.312550464504746,-0.435904956547126,-0.277822722555182,0.677390771923801,0.0384636620104968,-0.0749088869926326,-0.542406771673169,-0.281139260336187,0.202468372793415,0.678786560877766,0.0255825350801169,1,-0.0615480202943947,0.017449163842061,-0.0585997266705569,-0.0532895930482887,-0.0243092521420554,0.0335274967143155,-0.0313910946002867,0.0389155372373879,-0.143019707270301,-0.0288113753246715,0.0230600346180514,-0.191738731767259,0.024163546316608,-0.397248647456646,-0.0275054775309512,0.054127126686474,0.0163369022059713,-0.099868986727829,0.00895479722284443,-0.284059127927722,-0.085424052458318,-0.0395874247175983,-0.387896800763644,-0.00846193637516455,0.00621996083139442,0.0193033309135219,0.023061332069105,-0.0555613293378834,0.0121424249139756,-0.157745713727153,-0.309364574327089,-0.35266866676485,-0.413463550938746,-0.45946542152205,-0.317723338633385,-0.321386214486964,-0.328414089625388,-0.33127831390711,-0.225329671618527,-0.263488422656411,-0.288231572894345,-0.273288375195965,-0.309998178594339,-0.381902155839637,-0.264472766548423,0.255815594095834,-0.349085600541152,-0.0755840554146157,0.0861070371606616,0.0320759087101943,0.270865546471428,-0.0233029377662479,0.193129423385754,-0.296587621283457,-0.0937837863843666,-0.138190932437916,-0.0832322822014609,-0.0177202961532456,-0.20166570754258,0.0386354096596283,-0.0721000902618816,-0.0857689770669665,-0.18920509588149,0.129647908431644,0.402823507700162,-0.296337739137183,-0.217610016459015,-0.0354953051809629,-0.088392296632959,-0.0202357857992351,-0.0944593223636585
"medFamInc",-0.0935636098764485,0.0698286993701228,-0.350034383399518,-0.356029544398217,0.44162336353523,-0.0866820048684313,-0.290789054344458,-0.302877607052128,-0.271954657785113,-0.227988104790353,0.319207923560027,0.971345570537494,0.594163864467291,0.00886679860118213,0.814304574693793,-0.38205577895901,-0.77004621812875,-0.0615480202943947,1,0.931106955439354,0.847716848587633,0.673130135369655,0.33627542083258,0.454080306365061,0.458039775950123,0.657829080891458,-0.828750611150153,-0.707080598007299,-0.750481326979172,0.736445108199168,-0.730886701507967,0.653769165560834,-0.0736641322124892,0.0984600762388301,-0.664912459465073,0.767618509404744,-0.549824209588263,-0.144328566808394,-0.534383996404721,-0.555111827652911,-0.0403261377268793,0.728601562786217,0.732424493335132,-0.788728449387336,0.62629439915638,-0.0848036059149657,0.0571082506051392,-0.601151344803258,-0.103682198639961,-0.164250700989915,-0.144660230873543,-0.168009822343518,0.184361365895628,0.184243353857505,0.205852222978489,0.201989217541964,0.105023842848375,-0.0436935809169811,-0.275050462376612,-0.202767143723492,0.138956263525954,0.251402784252583,-0.252137494357673,0.58068066632225,-0.430240558875356,-0.532656940651715,0.391477526516624,-0.44270127712302,0.521330347898999,-0.493137893311783,-0.259170689239465,0.134906935788395,-0.852334088655484,-0.510993413495217,0.834434964199367,-0.247101572497439,0.32510449334872,-0.0426569479478276,-0.249022578305338,-0.181906911602211,0.322400496820547,-0.22847397385128,0.202344360094618,0.0704809982542119,0.0818299575899502,-0.0643855448770359,-0.026719080482125,0.310817366926552,-0.528061321659419
"perCapInc",-0.0490496182780513,-0.204505131873424,-0.259343485021954,-0.328298164509448,0.383833059352376,-0.156244903672827,-0.452736908154731,-0.431939952918062,-0.372845727042239,-0.0144993380992915,0.324567184833242,0.883401008386875,0.400950155048211,-0.0259259273178072,0.830905762508545,-0.218741165756109,-0.734069152271083,0.017449163842061,0.931106955439354,1,0.948016050320779,0.644900904400818,0.329019664541913,0.504133409974172,0.441710200908043,0.693925689776679,-0.772828437226015,-0.692970720673298,-0.737947846935215,0.78002330314408,-0.723244287689451,0.553075153612595,-0.15097139773849,0.161596589193221,-0.7115562715435,0.825933421811087,-0.385092804470188,-0.179143272019019,-0.383133021858129,-0.392379700079949,-0.271510043310548,0.585749030652175,0.605422520725787,-0.676225903166859,0.476773945727784,-0.073650877947696,0.0557584858001944,-0.539980530030472,-0.0853466519996038,-0.148936965644921,-0.130589656193455,-0.159351788657834,0.156486011128727,0.15420677894617,0.173215170995887,0.167647229117815,0.041565324574108,-0.0935406129095998,-0.410496354421475,-0.374134349100065,-0.115385464706342,-0.0183677260479745,-0.415994229084065,0.49833683232836,-0.477914848387523,-0.399031097914244,0.295462724187955,-0.292166964769784,0.439067711995396,-0.46089684373137,-0.227085741429493,0.0675738046378757,-0.778177483290342,-0.483840053276873,0.766900926720766,-0.256609404019229,0.278663003458167,-0.0204924299419517,-0.163665960196236,-0.104176839083893,0.27599739559441,-0.273698251917602,0.202964538518834,0.0608769735435885,0.136234615550159,-0.0354404894746529,-0.0113346499594417,0.323399921384468,-0.441255960953209
"whitePerCap",0.0202881086765327,-0.157550425242094,-0.0806372375147917,-0.102437871510846,0.405065270398375,-0.0867072877926722,-0.391160264499088,-0.378866072256968,-0.322498983137828,-0.0247110267388684,0.315685064769499,0.800083338409353,0.338361918129264,-0.00623195526786667,0.714752013975226,-0.215790721689307,-0.589353218603714,-0.0585997266705569,0.847716848587633,0.948016050320779,1,0.589828145171662,0.320163842663825,0.492270892888591,0.414787240262549,0.669810992427658,-0.591579625884303,-0.582342310606641,-0.625055409775402,0.777891432479066,-0.584647358556555,0.445435438851794,-0.187517480351552,0.217085916620193,-0.675279750384574,0.828211932021121,-0.317567509405708,-0.0705607582248563,-0.290770306094679,-0.308798440012013,-0.193504798617701,0.420767526752405,0.426389076675795,-0.535717776841232,0.312784456967125,-0.118277906895504,-0.036120450492016,-0.348970200215117,0.0034146391943332,-0.05014803767285,-0.0225786977256857,-0.0452458583717546,0.23796831233818,0.236899749537743,0.253981810782086,0.247503614010163,0.104812147451552,-0.012861116542048,-0.270369196053633,-0.254129970410493,-0.0850542582779517,-0.0164189218306727,-0.32077253094691,0.376601122310109,-0.330073647681867,-0.318125172994264,0.2338818397462,-0.22152481293808,0.334171421322343,-0.338021621897669,-0.195471447474778,0.0383092773200465,-0.644885093624421,-0.35478918122122,0.719482453559998,-0.166297397297816,0.297766688269993,0.0023034711210513,-0.0683705690731959,-0.0179476265558501,0.319585672143745,-0.2994738119758,0.177327551577281,0.0562679482100001,0.156370299037533,-0.0166604722676818,0.0491789874633125,0.369504019793234,-0.286102408127569
"blackPerCap",-0.0631916257496986,0.0468374666336557,-0.248604899545924,-0.191555866616649,0.359521504924394,0.0240672731726103,-0.293501543842749,-0.276547350549439,-0.279116239804491,-0.16257456154283,0.243968400304994,0.683585262754411,0.410910005926772,-0.0753110074030248,0.509768079809491,-0.281935692994528,-0.49593655831191,-0.0532895930482887,0.673130135369655,0.644900904400818,0.589828145171662,1,0.283198024604597,0.352493155279585,0.374354612712923,0.523466497304683,-0.560915665912725,-0.444807413509705,-0.454655517047911,0.466874325106076,-0.427689372960051,0.46868057988129,-0.0168143479243755,-0.0100989438385735,-0.439355083518812,0.520176020557882,-0.349695713236776,-0.139639749965643,-0.322371344234887,-0.342917490630953,0.0238486274600669,0.487254596731868,0.484752661496877,-0.558451525010868,0.412250470865416,-0.110443419195255,-0.0334342409024,-0.411147829854139,-0.0930665538357838,-0.148173450677274,-0.127670922848164,-0.133784719495735,0.192145602110325,0.198499799928168,0.219141128193888,0.218828657041651,0.176725028008783,0.071128958936871,-0.142718174424634,-0.0877985403889792,0.146780930404648,0.215073557754578,-0.127945437071769,0.388017235005715,-0.244817201225858,-0.32736405089251,0.241827589804737,-0.314543707042081,0.353208398527981,-0.323059012283028,-0.21138309499156,0.0864618430241882,-0.595920439675718,-0.306982513033728,0.637480952459622,-0.146203218360208,0.315259189624805,-0.0192311098756516,-0.192395545214334,-0.114509360232849,0.321607835690989,-0.191825269892677,0.186332234965315,-0.00628987924529457,0.0448303163843763,-0.0991793219026913,0.0572569706047194,0.276177326428346,-0.338378873361179
"indianPerCap",-0.000517608214008001,0.000751270664203161,-0.0550141715509496,-0.0477939626938006,0.150301098636269,0.0281546544622941,-0.167590316176005,-0.162767878296429,-0.156371266637768,-0.0458689683118824,0.136641057503987,0.339536401762641,0.175524842331454,-0.0423080206700726,0.236046210484095,-0.116774249107586,-0.234551745364926,-0.0243092521420554,0.33627542083258,0.329019664541913,0.320163842663825,0.283198024604597,1,0.171340209600497,0.199957150390229,0.265016019392422,-0.26153216690249,-0.215849265209357,-0.212235690863186,0.236369762420083,-0.229692491389916,0.218651033713653,-0.0226657470195192,-0.00772259956405416,-0.224597766398337,0.257746479944588,-0.134149414452408,-0.0757712981855206,-0.105165719494721,-0.121315680322866,-0.00289049876012486,0.200876862033615,0.19073416469,-0.239043199546443,0.152894865121361,-0.0308575365229082,0.0154190775704817,-0.156399559586782,-0.0380345619453208,-0.0665188344883878,-0.0482293049410719,-0.0487333287489427,0.0984841093764117,0.102237636919838,0.117413992481227,0.113529186947428,0.0810304967756176,0.0394135906994933,-0.0497699037101159,-0.0314069417911909,0.0560989642749675,0.0747749909359461,-0.0568332858626067,0.187246863608051,-0.0895831610642705,-0.141204808728458,0.118780979129324,-0.129159411432576,0.177804029902673,-0.123889965188932,-0.119210750525572,0.0753807806758339,-0.268308475075779,-0.131604374635167,0.336394769185892,-0.0323803726798817,0.189102284024922,-0.00238866799417579,-0.0901519936202102,-0.0392997095006462,0.165144329184455,-0.125860129901234,0.0816394906101377,0.00988159825156145,0.00743289042116222,-0.0362430387536072,0.0338913603657771,0.102570064932622,-0.124804077717012
"AsianPerCap",-0.125433062188096,-0.0682330546565179,-0.125873813396576,-0.165301879199777,0.0867503197385217,-0.105589365649375,-0.276654593400241,-0.337463843996243,-0.291469630508467,0.0570683273887694,0.0753229137167542,0.436556427579029,0.119233411273202,-0.0153204940028272,0.391402088813206,-0.0239117110459993,-0.309000811808977,0.0335274967143155,0.454080306365061,0.504133409974172,0.492270892888591,0.352493155279585,0.171340209600497,1,0.237068082334151,0.428490928033343,-0.339411671440891,-0.260565888181534,-0.271434483069942,0.345405813079113,-0.266823918431638,0.16761664552982,0.0068012501425757,0.0981898266152603,-0.298251351002444,0.427187616907952,-0.235456106604696,-0.163424356067436,-0.229860952856179,-0.234794167791506,-0.0732831945115657,0.300375208606274,0.298506011032579,-0.340894141017193,0.270281115565666,-0.145097865122252,-0.0875417550801857,-0.283813112024775,-0.201242536090626,-0.229585202770015,-0.227204471301061,-0.245900136089983,-0.032887381805458,-0.0226662268966609,-0.00319904956965412,-0.00454269346396671,0.00244212650557854,-0.0760403426477875,-0.165384409605136,-0.134803210051882,0.00339859592650369,0.0403735092611434,-0.181125575803133,0.330045718008279,-0.269719220549331,-0.249778274292495,0.230941221225739,-0.139025066253622,0.304581057432641,-0.181796010019613,-0.00152009893304269,0.0012147293514097,-0.339056515183263,-0.174810608941882,0.357049901622343,-0.171597901395737,0.0901957586874176,0.0383071804186209,-0.164761376457103,-0.104379408984613,0.105301809767049,-0.0291800629733909,0.251659681310319,-0.134466537686696,-0.097881395394825,-0.0745480467792901,-0.0464179656095809,0.121795990866087,-0.213949194924428
"OtherPerCap",-0.0425626945813071,0.00828982593004085,-0.114437824685619,-0.120149796536908,0.229716984538175,-0.0370862880475912,-0.199261157532182,-0.184437964233516,-0.190298691266467,-0.107766222209562,0.164716312691943,0.462798816944899,0.293359096104781,-0.0546235542338114,0.353964501519054,-0.189900691938913,-0.37825761569035,-0.0313910946002867,0.458039775950123,0.441710200908043,0.414787240262549,0.374354612712923,0.199957150390229,0.237068082334151,1,0.558199434200238,-0.396337216796735,-0.33638251438026,-0.339584493530766,0.31129362059511,-0.338642081869178,0.333193543860249,-0.0502720952401164,-0.036961249566326,-0.329870783837124,0.340714751326592,-0.213114522960503,-0.11451247580404,-0.209827848276612,-0.216568584220158,-0.0120929716064561,0.326558987650791,0.320660026024715,-0.372701759484005,0.266019529181291,-0.0293491669492198,0.0260467046733817,-0.263754700032926,-0.0719295428059757,-0.125372933827047,-0.110504677363377,-0.115282787699796,0.0797228433216035,0.0759130276379154,0.0903829765433508,0.0927865066554143,0.0554210651101613,-0.0425059401589103,-0.11234139586893,-0.0836266870980596,0.0747815720857262,0.121910946244393,-0.106103971019034,0.285354117727488,-0.175659582411642,-0.223015843605627,0.187819081014425,-0.144717436691134,0.260466111712942,-0.204552312202253,-0.118545443499492,0.128972136416487,-0.400372012886534,-0.246523575283271,0.438215976947924,-0.0991744938221889,0.206191802481138,0.0124802362925359,-0.148234722066894,-0.0999012582568822,0.170770209665094,-0.153262283633591,0.0993477153286176,0.0468449599954033,0.0619481181919071,-0.0250605950338355,-0.0160635921414779,0.168094731795479,-0.196591756291866
"HispPerCap",-0.106241101156979,-0.0986855577918496,-0.163586985268274,-0.241275839927193,0.226951212747997,-0.198866444223449,-0.32095119945638,-0.3351351925047,-0.29250947187266,-0.0190213403677814,0.229065381782723,0.638347675341744,0.298441080682559,-0.0759673420277921,0.569153617118047,-0.147180446254732,-0.520495731597809,0.0389155372373879,0.657829080891458,0.693925689776679,0.669810992427658,0.523466497304683,0.265016019392422,0.428490928033343,0.558199434200238,1,-0.534615025347292,-0.478142751251302,-0.48817436221349,0.525493764360028,-0.478719283540228,0.379781340662677,-0.0934357094223116,0.0955488297876656,-0.502045366042154,0.586010125523195,-0.324068897934557,-0.160352029225402,-0.320863514757705,-0.327321480835474,-0.136224120152919,0.435421606172966,0.440498932796112,-0.508490135440952,0.344508890083296,-0.0930328236917269,-0.00926607312904285,-0.396586644715166,-0.1233541809768,-0.199227798509213,-0.202245738180178,-0.232058905451273,0.0355891251008969,0.0244365499530119,0.0394139266568349,0.0334761529419333,-0.0191026492146104,-0.152218329406626,-0.289872009652399,-0.241897035347363,-0.0132151569415772,0.054507484981623,-0.276348116047615,0.43214248036914,-0.391850967540639,-0.34893224475139,0.27395802015293,-0.219126800241863,0.390478538239822,-0.299246579468171,-0.096430319869889,0.0456694104120301,-0.570693122657683,-0.321984896784432,0.553083195080047,-0.195594163946423,0.198024458945682,0.0211493568897355,-0.210612962418791,-0.166041155040797,0.150577465572559,-0.152983944630622,0.247465661448434,-0.0392718617763196,0.0405952649906058,-0.0539112037570257,-0.0464995154292909,0.240321996079156,-0.323312817679121
